,ID,mangaid,subfind_id,ifusize,redshift,lambda_r,star_axis,gas_axis,pa_offset,stel_qual,stel_feature,halpha_qual,halpha_feature
222,TNG100-207477-IFU-37,1-383151,207477,37,0.05554821969652938,0.6378457890467489,119.0,,,2,0,0,0
223,TNG100-484609-IFU-37,1-412398,484609,37,0.018304660254258826,0.5855260509379804,81.5,187.5,106.0,2,0,1,3
224,TNG100-685405-IFU-91,1-412393,685405,91,0.020151527301520655,0.7781016283584882,119.0,122.0,3.0,2,0,2,0
225,TNG100-145-IFU-127,1-383135,145,127,0.025728932588367847,0.3030759028049152,300.0,,,0,0,0,0
226,TNG100-393117-IFU-127,1-412366,393117,127,0.08705254752975088,0.15158173849410725,254.5,344.0,89.5,1,0,1,0
227,TNG100-514637-IFU-127,1-412397,514637,127,0.05607869553925772,0.8514346215174514,359.0,354.5,4.5,2,0,2,0
228,TNG100-679213-IFU-19,1-383050,679213,19,0.014385659922472581,0.5595864559754167,288.0,,,0,0,0,0
229,TNG100-394442-IFU-37,1-412264,394442,37,0.034553464135187284,0.2497343549993485,230.5,,,0,0,0,0
230,TNG100-610185-IFU-61,1-584805,610185,61,0.0249835553815812,0.5066794506567835,11.5,351.5,20.0,2,0,2,0
231,TNG100-418232-IFU-61,1-385339,418232,61,0.05636037931759125,0.23539107239874876,219.5,,,1,0,0,0
232,TNG100-461364-IFU-61,1-385365,461364,61,0.07410188264547926,0.2090344962484724,319.5,311.0,8.5,2,0,1,0
233,TNG100-409987-IFU-127,1-299474,409987,127,0.06359876742615757,0.2643359448890433,334.5,261.0,73.5,1,2,0,0
234,TNG100-448021-IFU-37,1-299414,448021,37,0.12434963921284076,0.5555064644608396,273.0,273.5,0.5,2,0,1,2
235,TNG100-143885-IFU-37,1-585315,143885,37,0.06697928104073328,0.3801298810877187,189.5,189.0,0.5,2,0,2,0
236,TNG100-236764-IFU-61,1-299561,236764,61,0.02481539043663892,0.6784230515107661,3.0,152.5,149.5,2,0,2,0
237,TNG100-545715-IFU-61,1-299570,545715,61,0.024497042379778282,0.6075130435273723,193.5,197.5,4.0,2,0,2,0
238,TNG100-182000-IFU-127,1-299571,182000,127,0.015559757618185628,0.7223997885171777,139.5,138.0,1.5,1,0,2,0
239,TNG100-605003-IFU-127,1-385342,605003,127,0.017575432283236343,0.7836695524691378,345.0,340.5,4.5,2,0,2,0
240,TNG100-330958-IFU-19,1-585230,330958,19,0.02327691027804632,0.12851818419582844,59.0,29.5,29.5,1,0,2,0
241,TNG100-389705-IFU-19,1-385347,389705,19,0.09392070008406556,0.6670446085362802,187.0,188.0,1.0,2,0,2,0
242,TNG100-481036-IFU-37,1-299532,481036,37,0.08258967171821185,0.7041912006758037,98.0,102.0,4.0,2,0,2,0
243,TNG100-515098-IFU-37,1-385828,515098,37,0.02211009558800316,0.6019177774337682,227.0,209.5,17.5,2,0,2,0
244,TNG100-443421-IFU-37,1-605458,443421,37,0.0808326175620328,0.29260484749631266,318.5,306.0,12.5,2,0,2,0
245,TNG100-137896-IFU-61,1-385834,137896,61,0.044663768949389636,0.7604536804005865,106.0,,,2,0,0,0
246,TNG100-329105-IFU-61,1-605451,329105,61,0.12317561655262632,0.18658479127606972,128.0,101.0,27.0,2,0,1,0
247,TNG100-483978-IFU-91,1-299669,483978,91,0.021686068133837614,0.4408624898777074,184.0,174.5,9.5,1,0,2,0
248,TNG100-583580-IFU-127,1-299794,583580,127,0.04522008851472111,0.9010534330638718,72.5,68.5,4.0,2,0,2,0
249,TNG100-645072-IFU-19,1-299713,645072,19,0.022025004468518686,0.5419243142867126,110.0,130.0,20.0,2,0,2,0
250,TNG100-358584-IFU-37,1-299641,358584,37,0.04363020336671479,0.5997234541347161,200.5,54.5,146.0,2,0,2,0
251,TNG100-348896-IFU-37,1-299973,348896,37,0.02180567934923725,0.4878959269402145,46.5,47.5,1.0,2,0,2,0
252,TNG100-76115-IFU-37,1-299674,76115,37,0.02405904942517653,0.4666253549363214,335.0,311.5,23.5,2,0,2,0
253,TNG100-175245-IFU-37,1-585313,175245,37,0.021586261843521186,0.7353560549468716,155.0,13.0,142.0,2,0,1,0
254,TNG100-606414-IFU-61,1-299845,606414,61,0.0227176436635732,0.7218910129555105,78.0,90.5,12.5,2,0,2,0
255,TNG100-592594-IFU-61,1-299607,592594,61,0.026700572062962318,0.7328614497963746,183.5,184.5,1.0,2,0,2,0
256,TNG100-96557-IFU-91,1-230767,96557,91,0.0215327519210794,0.6440271830333276,350.5,,,2,0,0,0
257,TNG100-662174-IFU-91,1-605515,662174,91,0.02211020366172081,0.9244731995787958,252.5,243.0,9.5,2,0,2,0
258,TNG100-656604-IFU-127,1-230790,656604,127,0.013282087865767013,0.9229716914506434,301.5,306.0,4.5,2,0,2,0
259,TNG100-329106-IFU-127,1-299476,329106,127,0.05545175494219013,0.6624960465058841,150.0,147.5,2.5,2,0,2,0
260,TNG100-214530-IFU-127,1-79952,214530,127,0.01280825225320835,0.5979232926292821,100.5,,,0,0,0,0
261,TNG100-263582-IFU-19,1-80034,263582,19,0.02270676752835834,0.2449827877316724,247.5,263.0,15.5,1,0,1,0
262,TNG100-240008-IFU-19,1-587259,240008,19,0.03170060712889339,0.5268512088758635,77.0,64.0,13.0,2,0,2,0
263,TNG100-384538-IFU-37,1-560323,384538,37,0.0383133940164149,0.4009281437009037,289.0,39.5,110.5,2,0,1,0
264,TNG100-604456-IFU-37,1-79976,604456,37,0.0416049340304808,0.5759307784512387,261.0,267.0,6.0,2,0,2,0
265,TNG100-271736-IFU-37,1-183760,271736,37,0.014550776766215644,0.5435588661112959,194.5,171.0,23.5,2,0,2,0
266,TNG100-163683-IFU-61,1-79971,163683,61,0.02680260462312956,0.4134402145320309,348.5,8.0,19.5,2,0,1,0
267,TNG100-288028-IFU-61,1-560327,288028,61,0.013106893370073838,0.4835340371149964,62.0,,,0,0,0,0
268,TNG100-581614-IFU-91,1-80117,581614,91,0.041657917501264685,0.738567034230153,266.5,266.0,0.5,2,0,2,0
269,TNG100-94-IFU-91,1-80331,94,91,0.02312554258471205,0.6123424349233657,262.5,,,2,0,0,0
270,TNG100-483977-IFU-127,1-80403,483977,127,0.06529279260123108,0.7180828041006773,52.0,76.5,24.5,2,0,2,0
271,TNG100-430071-IFU-127,1-80127,430071,127,0.03961913541961522,0.6872968457329802,188.5,233.5,45.0,2,0,1,2
272,TNG100-287335-IFU-127,1-183745,287335,127,0.09660246951691358,0.2310317930173112,285.5,193.5,92.0,0,0,0,0
273,TNG100-379147-IFU-127,1-80405,379147,127,0.05424936703276277,0.2913030301430081,255.5,233.0,22.5,2,0,2,0
274,TNG100-502168-IFU-37,1-80332,502168,37,0.06459805110740921,0.4281220208424813,164.5,160.0,4.5,1,3,1,3
275,TNG100-202640-IFU-37,1-183743,202640,37,0.0642162854549776,0.5669533627628827,4.0,36.5,32.5,2,0,2,0
276,TNG100-442532-IFU-37,1-605814,442532,37,0.07308627278227373,0.6572817344279277,335.5,338.5,3.0,2,0,2,0
277,TNG100-241155-IFU-61,1-232054,241155,61,0.036421502360153055,0.2495184820918405,58.0,70.5,12.5,2,0,2,0
278,TNG100-399844-IFU-91,1-232081,399844,91,0.10034304556504324,0.07537145761730339,314.5,297.5,17.0,1,0,1,0
279,TNG100-613338-IFU-127,1-232143,613338,127,0.02061932212194064,0.4058891491834951,69.5,103.0,33.5,1,0,1,0
280,TNG100-527378-IFU-19,1-300709,527378,19,0.019488224330447067,0.2577950050820834,81.5,112.0,30.5,1,0,2,0
281,TNG100-642830-IFU-19,1-300674,642830,19,0.01921550495787252,0.1469861643226182,350.0,331.0,19.0,1,0,1,0
282,TNG100-522554-IFU-37,1-232053,522554,37,0.01790473321541203,0.3390011371041294,15.5,18.0,2.5,1,0,2,0
283,TNG100-557139-IFU-61,1-300675,557139,61,0.025157975069791,0.7408728141533915,104.5,115.0,10.5,2,0,2,0
284,TNG100-652990-IFU-61,1-300925,652990,61,0.017930379943809048,0.7596124495137827,182.5,165.0,17.5,2,0,2,0
285,TNG100-375404-IFU-37,1-300968,375404,37,0.025017423980805763,0.4815371193358879,196.5,196.0,0.5,2,0,2,0
286,TNG100-669084-IFU-127,1-300695,669084,127,0.01657032029526266,0.7470521000443316,37.0,67.0,30.0,0,0,1,0
287,TNG100-326660-IFU-19,1-300696,326660,19,0.017782938980592248,0.10785688826150898,149.0,,,1,0,0,0
288,TNG100-60784-IFU-37,1-605790,60784,37,0.028553632459403507,0.4273148392148738,48.5,146.0,97.5,2,0,1,0
289,TNG100-517908-IFU-61,1-232157,517908,61,0.07721074076951734,0.8540152398443257,181.0,178.5,2.5,2,0,2,0
290,TNG100-586541-IFU-127,1-232100,586541,127,0.027556928441673387,0.840793660065127,64.0,75.0,11.0,2,0,2,0
291,TNG100-507361-IFU-127,1-300699,507361,127,0.0705142805021649,0.8187674538981307,351.0,338.0,13.0,2,0,2,0
292,TNG100-286702-IFU-19,1-231891,286702,19,0.024383327914709898,0.16728365067106424,244.0,,,1,0,0,0
293,TNG100-508523-IFU-19,1-231911,508523,19,0.030511549402350926,0.7512230261661315,339.5,313.0,26.5,2,0,2,0
294,TNG100-83293-IFU-37,1-605770,83293,37,0.03649677850551943,0.7163370163604541,229.5,,,2,0,0,0
295,TNG100-559068-IFU-37,1-232151,559068,37,0.03519885295268763,0.5126404772072168,72.5,73.5,1.0,2,0,2,0
296,TNG100-642762-IFU-37,1-232047,642762,37,0.03515887524294438,0.25495157897623405,285.5,220.5,65.0,1,0,2,0
297,TNG100-230252-IFU-61,1-231875,230252,61,0.02394084160219892,0.41823294294391655,268.5,,,2,0,0,0
298,TNG100-69516-IFU-61,1-231865,69516,61,0.025116999692884008,0.4101725885177104,85.5,,,2,0,0,0
299,TNG100-603564-IFU-61,1-605804,603564,61,0.025234138680861568,0.6272270989919322,161.5,152.0,9.5,2,0,2,0
300,TNG100-632739-IFU-91,1-231870,632739,91,0.03634722474242804,0.7870374706886505,270.5,291.5,21.0,1,0,2,0
301,TNG100-595832-IFU-91,1-232167,595832,91,0.024934392884112446,0.520046981267961,125.0,139.5,14.5,2,0,2,0
302,TNG100-83334-IFU-127,1-232070,83334,127,0.035155977561815425,0.7728066291222618,299.0,,,1,0,0,0
303,TNG100-572014-IFU-127,1-231847,572014,127,0.025539983728899655,0.8321343055765251,22.0,19.5,2.5,2,0,2,0
304,TNG100-601044-IFU-127,1-300672,601044,127,0.02328407240677912,0.8617137080242133,343.0,2.0,19.0,2,0,2,0
305,TNG100-634831-IFU-19,1-231892,634831,19,0.03812984799033781,0.2488838629793431,11.5,38.5,27.0,1,0,1,0
306,TNG100-653224-IFU-19,1-232168,653224,19,0.04056623678017477,0.18503944550460472,332.5,346.5,14.0,1,0,2,0
307,TNG100-432254-IFU-37,1-232171,432254,37,0.10070079389925336,0.7505134354883175,162.0,165.0,3.0,2,0,2,0
308,TNG100-545758-IFU-37,1-232033,545758,37,0.04045554455133065,0.7936296826122309,235.0,230.5,4.5,2,0,2,0
309,TNG100-96537-IFU-37,1-232065,96537,37,0.027549541641337664,0.4620453832697789,13.0,,,2,0,0,0
310,TNG100-684204-IFU-37,1-174759,684204,37,0.03490807524924626,0.5934470538250645,230.0,215.5,14.5,2,0,2,0
311,TNG100-572459-IFU-61,1-280229,572459,61,0.021775695487531496,0.6182132255618222,196.0,201.5,5.5,2,0,2,0
312,TNG100-36-IFU-61,1-617570,36,61,0.031172834158479962,0.6337110413135354,189.5,183.0,6.5,2,0,2,0
313,TNG100-672578-IFU-91,1-617503,672578,91,0.0390525430211533,0.7052775321774374,112.5,,,1,0,0,0
314,TNG100-520426-IFU-127,1-576051,520426,127,0.028323188956614776,0.8443784739222309,321.5,316.5,5.0,2,0,2,0
315,TNG100-451244-IFU-127,1-175153,451244,127,0.028486432981051395,0.4921230112977778,308.5,308.0,0.5,2,0,2,0
316,TNG100-243188-IFU-19,1-280132,243188,19,0.10502982973819733,0.6218886811287957,75.5,95.0,19.5,2,0,2,0
317,TNG100-386828-IFU-19,1-280222,386828,19,0.036899048473981004,0.044016727680034035,316.5,,,1,0,0,0
318,TNG100-612384-IFU-37,1-280716,612384,37,0.04063938544894519,0.16094634439832214,170.0,,,0,0,0,0
319,TNG100-662901-IFU-37,1-280256,662901,37,0.02357959219312253,0.564566315968364,146.5,172.5,26.0,1,0,0,0
320,TNG100-699749-IFU-61,1-280180,699749,61,0.020954041306267625,0.5729823927395827,228.0,233.5,5.5,1,0,2,0
321,TNG100-644732-IFU-61,1-280245,644732,61,0.02281471210776927,0.25556623791040844,312.0,300.0,12.0,0,0,2,2
322,TNG100-52684-IFU-61,1-174690,52684,61,0.03618060078553093,0.5099134934199688,4.0,7.0,3.0,2,0,2,0
323,TNG100-583480-IFU-127,1-174945,583480,127,0.0478562512762634,0.7978908442467564,187.5,183.5,4.0,2,0,2,0
324,TNG100-484307-IFU-127,1-174951,484307,127,0.0456688339787842,0.8265752131684312,346.5,345.0,1.5,2,0,2,0
325,TNG100-583095-IFU-127,1-280728,583095,127,0.021250333014497712,0.8387811457161627,103.5,96.0,7.5,2,0,2,0
326,TNG100-88771-IFU-19,1-150991,88771,19,0.04347643339071144,0.26868957188054593,18.0,,,2,0,0,0
327,TNG100-571094-IFU-37,1-150962,571094,37,0.04245031342587857,0.7596130480306935,102.0,89.5,12.5,2,0,2,0
328,TNG100-476118-IFU-37,1-175889,476118,37,0.07401618660098551,0.3300982113152445,100.5,302.0,158.5,2,0,2,0
329,TNG100-31397-IFU-37,1-150938,31397,37,0.03626721766372951,0.6441720890001191,193.5,,,2,0,0,0
330,TNG100-472174-IFU-61,1-150899,472174,61,0.09048584593751542,0.814602084537674,355.0,263.0,92.0,2,0,0,0
331,TNG100-562544-IFU-61,1-175605,562544,61,0.03932713809194388,0.665752128017107,271.0,269.0,2.0,2,0,2,0
332,TNG100-329849-IFU-61,1-576031,329849,61,0.1004391260179624,0.08346295768804332,260.5,342.0,81.5,0,0,1,0
333,TNG100-589115-IFU-61,1-175599,589115,61,0.04680958509203843,0.8049619968225988,86.0,99.5,13.5,2,0,2,0
334,TNG100-620087-IFU-127,1-151120,620087,127,0.022505908589061784,0.8422756253637791,139.0,130.0,9.0,2,0,2,0
335,TNG100-252252-IFU-19,1-576079,252252,19,0.023389845913852528,0.4458355576279209,325.0,268.0,57.0,2,0,2,0
336,TNG100-88695-IFU-37,1-151019,88695,37,0.0474877396179197,0.7160049531597142,289.0,308.5,19.5,2,0,2,0
337,TNG100-657782-IFU-37,1-150947,657782,37,0.016565661304140066,0.40276671756957017,250.0,160.0,90.0,0,0,2,0
338,TNG100-520230-IFU-91,1-576083,520230,91,0.0574069360864616,0.5736517013163839,250.0,255.0,5.0,2,0,2,0
339,TNG100-489356-IFU-127,1-150586,489356,127,0.0586689124875689,0.6288262659549585,25.5,7.0,18.5,2,0,2,0
340,TNG100-545346-IFU-127,1-150965,545346,127,0.029539615556860983,0.8716229409517713,304.5,295.5,9.0,2,0,2,0
341,TNG100-353167-IFU-127,1-278136,353167,127,0.050257822749950117,0.11624835680349735,285.0,24.5,99.5,0,0,0,0
342,TNG100-109-IFU-19,1-278113,109,19,0.029853659090759817,0.5325737342387218,352.5,,,2,0,0,0
343,TNG100-450177-IFU-37,1-576122,450177,37,0.04614804138864604,0.1513941711436267,138.5,272.0,133.5,1,3,0,3
344,TNG100-404501-IFU-37,1-278185,404501,37,0.09717585874145544,0.40304712570067375,13.0,264.0,109.0,2,0,2,0
345,TNG100-558537-IFU-61,1-173724,558537,61,0.04223719018866523,0.6355326717449639,199.5,208.0,8.5,2,0,2,0
346,TNG100-422426-IFU-61,1-278159,422426,61,0.08571088625104469,0.5422388693343113,89.0,94.5,5.5,2,0,2,0
347,TNG100-412081-IFU-19,1-277533,412081,19,0.04560792489435829,0.2778585615352407,44.0,98.0,54.0,1,0,2,0
348,TNG100-294053-IFU-37,1-278183,294053,37,0.03783288471679497,0.6020666764460684,53.5,350.5,63.0,1,0,1,0
349,TNG100-17208-IFU-61,1-277489,17208,61,0.041703684127012974,0.34354414425233376,33.0,,,2,0,0,0
350,TNG100-644366-IFU-61,1-588259,644366,61,0.03095940098485869,0.539675793711029,26.5,21.0,5.5,2,0,2,0
351,TNG100-483693-IFU-61,1-173676,483693,61,0.042924369132068665,0.7241835929929056,67.0,81.0,14.0,2,0,1,0
352,TNG100-607160-IFU-61,1-173966,607160,61,0.04172681648524924,0.6783262949811759,85.5,102.5,17.0,2,0,2,0
353,TNG100-134894-IFU-91,1-576127,134894,91,0.016454759791174813,0.6053907372608431,193.0,,,2,0,0,0
354,TNG100-617787-IFU-127,1-278209,617787,127,0.03895305026383602,0.7170841072902651,296.0,315.5,19.5,2,0,2,0
355,TNG100-464423-IFU-19,1-189134,464423,19,0.02187490899535201,0.4728526345407426,312.0,301.5,10.5,1,0,1,1
356,TNG100-31396-IFU-19,1-189066,31396,19,0.025955023343037568,0.5345824720540141,82.5,75.0,7.5,2,0,1,0
357,TNG100-404216-IFU-37,1-241291,404216,37,0.08274582432897139,0.7460247765579154,347.5,350.0,2.5,2,0,2,0
358,TNG100-149176-IFU-61,1-189495,149176,61,0.07076087141448167,0.2728292054373404,176.5,,,2,0,0,0
359,TNG100-445185-IFU-127,1-189283,445185,127,0.0744620957829488,0.7050355655126709,192.0,203.5,11.5,2,0,2,0
360,TNG100-134925-IFU-19,1-189075,134925,19,0.011769714650578078,0.5585995267165585,160.5,,,2,0,0,0
361,TNG100-31454-IFU-37,1-189212,31454,37,0.023908748397550347,0.10642873343687913,135.5,,,1,0,0,0
362,TNG100-580836-IFU-37,1-241570,580836,37,0.028842151249896805,0.7522107165518594,35.5,27.0,8.5,2,0,2,0
363,TNG100-41638-IFU-37,1-189376,41638,37,0.025178531394761446,0.6731357341774098,305.5,318.0,12.5,2,0,2,0
364,TNG100-161165-IFU-61,1-189473,161165,61,0.08109048835036056,0.7525119916600098,304.5,298.5,6.0,2,0,2,0
365,TNG100-662483-IFU-61,1-189101,662483,61,0.033942199645720095,0.6831365920174358,298.5,243.5,55.0,2,0,1,0
366,TNG100-17347-IFU-127,1-618223,17347,127,0.02486266591060293,0.7395490702635978,205.5,,,1,0,0,0
367,TNG100-526833-IFU-19,1-188593,526833,19,0.06418645572609444,0.7696834231559099,95.0,92.5,2.5,2,0,2,0
368,TNG100-273147-IFU-37,1-189083,273147,37,0.026699848124285653,0.42421148728530816,75.0,18.0,57.0,1,0,1,0
369,TNG100-680840-IFU-37,1-76456,680840,37,0.02433813744123187,0.7357268072371163,333.0,335.5,2.5,2,0,2,0
370,TNG100-244333-IFU-37,1-76419,244333,37,0.02719918755226344,0.5266572117711525,54.0,,,2,0,0,0
371,TNG100-416752-IFU-61,1-213922,416752,61,0.07290885457029474,0.5205326711754612,272.0,308.0,36.0,2,0,2,0
372,TNG100-41673-IFU-61,1-213726,41673,61,0.020850400979874364,0.16394698337821725,228.5,,,1,0,0,0
373,TNG100-503432-IFU-91,1-585278,503432,91,0.06783863766017588,0.7792421848599094,18.5,21.5,3.0,2,0,2,0
374,TNG100-152041-IFU-19,1-213789,152041,19,0.027580187046841263,0.37770709081464304,246.0,,,2,0,0,0
375,TNG100-544896-IFU-19,1-76480,544896,19,0.023591865133880386,0.3857377026411165,200.5,,,2,0,0,0
376,TNG100-69796-IFU-37,1-76417,69796,37,0.01368886921131586,0.6008952123297526,165.5,,,2,0,0,0
377,TNG100-528906-IFU-37,1-213739,528906,37,0.02846611413582695,0.6377583719217961,25.0,5.0,20.0,2,0,2,0
378,TNG100-316864-IFU-61,1-214312,316864,61,0.025860852853645103,0.3911655496841708,310.5,,,1,0,0,0
379,TNG100-613788-IFU-61,1-76425,613788,61,0.025823174192647576,0.27859244861297017,16.0,343.5,32.5,2,0,2,0
380,TNG100-579157-IFU-61,1-76593,579157,61,0.024933212813813204,0.3419002002937597,315.5,25.0,69.5,1,0,1,0
381,TNG100-125044-IFU-91,1-214291,125044,91,0.030146918906152124,0.7366418810609179,304.0,310.5,6.5,1,0,1,0
382,TNG100-562669-IFU-127,1-213731,562669,127,0.02751052495229837,0.5868332311005567,349.5,339.5,10.0,2,0,2,0
383,TNG100-450265-IFU-127,1-214286,450265,127,0.03143393983726001,0.3051762999799931,3.5,3.5,0.0,2,0,2,0
384,TNG100-414993-IFU-127,1-605502,414993,127,0.023733008851061364,0.8209896775493926,115.0,128.5,13.5,2,0,2,0
385,TNG100-462077-IFU-127,1-605601,462077,127,0.09546016967877093,0.8411353464665247,130.0,130.5,0.5,2,0,2,0
386,TNG100-410458-IFU-19,1-605611,410458,19,0.025606921496701945,0.25329215219260354,322.5,152.0,170.5,2,0,2,0
387,TNG100-31372-IFU-37,1-214751,31372,37,0.07145800866340621,0.4463485290498976,341.0,,,2,0,0,0
388,TNG100-41674-IFU-37,1-77024,41674,37,0.02519601957477477,0.5494331651953006,37.5,,,2,0,0,0
389,TNG100-376357-IFU-37,1-76911,376357,37,0.02552798317920974,0.6216411777197219,22.0,14.5,7.5,2,0,2,0
390,TNG100-130-IFU-61,1-76995,130,61,0.027352665533900474,0.4873604618927235,286.0,287.5,1.5,2,0,2,0
391,TNG100-69566-IFU-61,1-77006,69566,61,0.02818456622183209,0.5049085093209172,131.5,,,2,0,0,0
392,TNG100-326217-IFU-91,1-76957,326217,91,0.1386349862204856,0.489541034572409,41.5,38.5,3.0,2,0,2,0
393,TNG100-440377-IFU-127,1-76991,440377,127,0.056440174694975226,0.5791504529815732,7.5,3.5,4.0,2,0,2,0
394,TNG100-649589-IFU-127,1-77011,649589,127,0.01595441377572455,0.6499289579622367,141.0,166.5,25.5,1,0,1,0
395,TNG100-451005-IFU-127,1-76931,451005,127,0.08940016769407468,0.5698096135036316,78.0,81.0,3.0,2,0,2,0
396,TNG100-620328-IFU-19,1-77016,620328,19,0.01668462734103333,0.28959909288860497,64.0,88.0,24.0,2,0,2,0
397,TNG100-560547-IFU-37,1-77060,560547,37,0.0513052141372916,0.659583264917789,316.5,322.5,6.0,2,0,2,0
398,TNG100-449099-IFU-61,1-77030,449099,61,0.09560538047356072,0.2415685456768505,46.0,49.0,3.0,2,0,2,0
399,TNG100-627722-IFU-61,1-76920,627722,61,0.0212930816097588,0.8164016858255384,348.5,348.5,0.0,2,0,2,0
400,TNG100-466958-IFU-61,1-76996,466958,61,0.08462467397996751,0.34321511205418165,197.5,175.0,22.5,1,0,1,0
401,TNG100-666839-IFU-91,1-605657,666839,91,0.018425343500667227,0.7371384079583777,357.5,10.0,12.5,2,0,2,0
402,TNG100-436349-IFU-91,1-54655,436349,91,0.09967318158495377,0.5772895610046557,310.0,327.5,17.5,1,0,2,0
403,TNG100-462564-IFU-127,1-77735,462564,127,0.03852535113342462,0.7843395464871297,282.0,283.5,1.5,2,0,2,0
404,TNG100-309952-IFU-127,1-77898,309952,127,0.03642022349701067,0.739390040844692,138.5,139.5,1.0,2,0,2,0
405,TNG100-31414-IFU-127,1-78029,31414,127,0.04199338604327247,0.7849179181817637,295.0,,,2,0,0,0
406,TNG100-41646-IFU-19,1-77704,41646,19,0.025974833322439127,0.33993672638539724,298.0,,,2,0,0,0
407,TNG100-558753-IFU-19,1-77742,558753,19,0.025608294998198528,0.5844658340371681,13.5,19.0,5.5,2,0,2,0
408,TNG100-613528-IFU-37,1-55065,613528,37,0.035976346275088014,0.7512795166352613,352.5,7.5,15.0,2,0,2,0
409,TNG100-487100-IFU-37,1-54979,487100,37,0.020654874432468967,0.4512680202582885,281.0,284.0,3.0,2,0,2,0
410,TNG100-679357-IFU-61,1-77755,679357,61,0.02581075822069764,0.7058849916024065,66.0,76.5,10.5,2,0,2,0
411,TNG100-406698-IFU-61,1-77708,406698,61,0.06233731213547571,0.7894678948744328,256.0,259.0,3.0,2,0,2,0
412,TNG100-613250-IFU-127,1-55075,613250,127,0.04158560461145356,0.8747125491343474,117.5,113.5,4.0,2,0,2,0
413,TNG100-410700-IFU-127,1-54999,410700,127,0.06500771285408223,0.11914294797609892,223.0,285.0,62.0,1,0,0,0
414,TNG100-255626-IFU-19,1-55037,255626,19,0.03898838479841273,0.09064547743743516,254.5,,,1,0,0,0
415,TNG100-261967-IFU-37,1-78040,261967,37,0.023320385300468312,0.4838236266797265,156.0,122.5,33.5,2,0,1,0
416,TNG100-245137-IFU-61,1-78021,245137,61,0.028300490296043743,0.2925489800984095,132.0,314.0,178.0,1,3,1,3
417,TNG100-542023-IFU-61,1-78077,542023,61,0.047203934730310086,0.800555577390596,73.0,72.5,0.5,2,0,2,0
418,TNG100-617106-IFU-91,1-607106,617106,91,0.041908733735036084,0.6864635686883247,292.0,41.5,109.5,2,0,2,0
419,TNG100-543513-IFU-91,1-78765,543513,91,0.02382118607910221,0.4479638490363384,256.0,226.0,30.0,2,0,2,0
420,TNG100-593572-IFU-127,1-78783,593572,127,0.023713739282804742,0.7633297854940823,24.0,24.5,0.5,2,0,2,0
421,TNG100-385357-IFU-37,1-60713,385357,37,0.02303065963136848,0.8548121381419576,164.5,223.0,58.5,1,0,0,0
422,TNG100-614826-IFU-37,1-60719,614826,37,0.025522823517603432,0.3414760334921157,319.0,267.0,52.0,1,0,2,0
423,TNG100-220575-IFU-37,1-60689,220575,37,0.023229808107231062,0.5780654408734146,10.5,3.0,7.5,2,0,2,0
424,TNG100-667583-IFU-37,1-60715,667583,37,0.02175882448653071,0.2716998979707393,261.0,212.0,49.0,1,0,1,1
425,TNG100-542504-IFU-61,1-78766,542504,61,0.029849753742503163,0.7097287505335526,105.5,116.0,10.5,2,0,2,0
426,TNG100-568736-IFU-61,1-60707,568736,61,0.043958769692516206,0.7003623320919806,214.5,187.5,27.0,2,0,2,0
